sale_id,sale_date,store_id,product_id,quantity
MO-753164,25-01-2023,ST-42,P-24,3
FF-35643,28-11-2022,ST-22,P-41,3
VP-61644,18-03-2022,ST-28,P-27,7
IT-26825,25-01-2022,ST-52,P-76,3
BN-64206,30-04-2024,ST-51,P-37,6
PY-918067,14-07-2024,ST-22,P-75,5
SL-9463,17-09-2022,ST-53,P-20,4
EM-493879,04-04-2023,ST-20,P-16,2
SY-0603,31-01-2021,ST-20,P-40,2
RY-46947,05-01-2020,ST-25,P-37,4
LM-4860,15-06-2022,ST-42,P-68,6
MH-1429,15-06-2024,ST-63,P-22,3
HU-37595,27-01-2024,ST-16,P-24,9
DS-702431,25-08-2024,ST-37,P-62,1
DL-20073,03-05-2024,ST-18,P-12,7
IP-984239,13-12-2020,ST-61,P-77,4
FH-0307,20-10-2020,ST-59,P-18,9
CO-05217,12-06-2024,ST-26,P-88,8
ET-3942,11-09-2021,ST-28,P-3,2
ZT-4044,27-02-2024,ST-25,P-26,5
VR-56286,12-04-2022,ST-59,P-76,3
JN-7144,09-07-2022,ST-4,P-88,9
LM-651743,26-09-2023,ST-29,P-10,10
EC-860223,09-05-2024,ST-31,P-15,9
SG-59676,01-08-2024,ST-22,P-28,5
HX-66044,28-05-2020,ST-21,P-53,4
PT-12834,16-04-2020,ST-12,P-62,7
BV-758886,06-04-2024,ST-37,P-14,4
HU-251309,02-12-2021,ST-8,P-83,4
SX-48468,05-04-2020,ST-60,P-38,10
IW-88828,21-10-2020,ST-19,P-69,6
RQ-63533,07-01-2022,ST-56,P-61,7
EF-81508,02-09-2021,ST-42,P-32,1
WH-5133,13-12-2021,ST-30,P-52,9
CX-0368,29-01-2022,ST-30,P-79,8
QA-293469,30-03-2024,ST-49,P-6,3
NY-23106,25-09-2023,ST-44,P-2,6
FC-027901,12-12-2023,ST-19,P-5,3
QT-642057,24-04-2022,ST-35,P-47,3
IG-09626,09-05-2020,ST-35,P-41,4
AK-7637,20-07-2023,ST-1,P-64,1
YV-57928,08-05-2022,ST-47,P-48,3
VH-45478,01-03-2022,ST-25,P-82,7
ZW-0274,21-06-2020,ST-31,P-53,2
ZC-1642,16-06-2020,ST-8,P-78,3
LP-81088,27-11-2023,ST-20,P-67,9
AT-369242,16-04-2020,ST-12,P-64,3
HP-260503,06-07-2023,ST-75,P-66,2
LV-4061,10-12-2023,ST-29,P-24,3
SD-57329,15-05-2024,ST-59,P-74,1
DJ-5816,05-09-2022,ST-40,P-1,9
ZZ-70819,09-06-2023,ST-30,P-22,6
AO-5931,16-08-2022,ST-16,P-79,1
BX-1739,19-10-2020,ST-71,P-80,1
VJ-170714,23-12-2022,ST-43,P-34,5
ZY-38093,12-06-2020,ST-9,P-5,9
RQ-5561,14-08-2022,ST-43,P-65,9
NO-1369,12-09-2022,ST-20,P-43,4
YL-20630,17-11-2022,ST-10,P-49,9
VF-448442,02-01-2022,ST-9,P-72,9
EI-8006,15-01-2023,ST-59,P-28,10
FB-672824,19-04-2024,ST-54,P-48,1
BA-0453,25-11-2022,ST-64,P-4,6
VB-2070,02-06-2021,ST-61,P-67,9
CU-685690,02-10-2022,ST-51,P-77,9
SZ-97932,27-06-2020,ST-38,P-37,9
JU-4737,14-01-2022,ST-52,P-27,3
HL-7253,04-05-2020,ST-12,P-48,8
FV-544714,03-12-2020,ST-61,P-77,5
SM-151971,09-07-2020,ST-9,P-46,9
YY-37832,13-11-2020,ST-55,P-3,10
MD-019869,06-02-2021,ST-49,P-76,8
YJ-3763,28-10-2021,ST-16,P-9,1
VK-914639,16-11-2022,ST-37,P-15,6
PV-2737,12-12-2020,ST-54,P-3,2
DP-92335,18-04-2024,ST-67,P-72,3
QX-8664,18-02-2024,ST-69,P-46,1
DK-747958,09-11-2021,ST-28,P-45,7
QT-217093,17-11-2021,ST-31,P-64,4
KY-68425,05-07-2022,ST-12,P-32,4
CL-3735,09-09-2023,ST-2,P-65,10
MS-62901,20-07-2021,ST-69,P-42,6
BM-149475,13-04-2021,ST-68,P-33,9
DD-185351,24-02-2024,ST-50,P-30,4
ON-271625,07-07-2021,ST-46,P-27,3
PC-0045,31-03-2021,ST-69,P-72,8
WD-275182,18-09-2023,ST-72,P-43,10
UQ-306329,23-04-2020,ST-60,P-13,3
YF-0461,03-07-2021,ST-44,P-26,3
AO-86939,12-09-2022,ST-29,P-50,3
MH-17958,17-02-2020,ST-40,P-11,7
DI-61872,25-03-2022,ST-40,P-61,8
BI-4643,23-02-2024,ST-70,P-59,2
QU-769289,19-05-2021,ST-42,P-46,8
SS-9273,26-02-2023,ST-47,P-73,1
AQ-224321,08-01-2024,ST-56,P-35,10
AB-28267,01-01-2021,ST-17,P-28,4
LH-367635,02-02-2020,ST-54,P-18,5
HT-1875,04-11-2022,ST-29,P-39,5
WI-156759,31-03-2022,ST-22,P-88,5
IY-53105,07-11-2022,ST-71,P-35,2
OU-7911,01-04-2022,ST-71,P-44,7
LB-353146,07-08-2023,ST-12,P-84,5
YW-339155,20-10-2023,ST-15,P-13,6
UD-047353,06-10-2024,ST-39,P-18,9
XX-066700,02-03-2022,ST-73,P-76,9
XF-5006,21-04-2022,ST-11,P-74,6
ZP-51820,22-12-2021,ST-61,P-31,4
DZ-12534,20-06-2024,ST-17,P-78,7
PA-816499,06-08-2020,ST-66,P-53,2
JZ-00133,27-05-2021,ST-12,P-32,3
OZ-3838,17-08-2023,ST-55,P-71,10
PD-97195,23-09-2020,ST-67,P-69,9
HB-25153,30-03-2020,ST-1,P-6,5
XY-236452,26-12-2023,ST-34,P-82,6
HW-54009,05-03-2021,ST-21,P-87,3
HN-37792,30-07-2020,ST-57,P-17,10
AE-4133,15-09-2023,ST-22,P-15,10
LJ-79915,24-01-2023,ST-11,P-87,4
LL-8900,29-09-2023,ST-38,P-26,2
PM-3334,07-03-2024,ST-41,P-55,10
DP-6845,13-09-2022,ST-62,P-8,6
YM-918440,24-03-2022,ST-67,P-69,3
OF-34308,27-06-2021,ST-30,P-7,9
VZ-55083,14-10-2021,ST-33,P-9,6
OS-656806,25-09-2021,ST-22,P-26,3
ZT-7040,24-03-2022,ST-75,P-66,2
OO-1006,09-02-2020,ST-44,P-44,3
VT-1458,28-10-2021,ST-7,P-27,7
BV-98078,13-06-2023,ST-14,P-54,8
BG-44623,25-10-2021,ST-45,P-45,5
BJ-4725,25-02-2021,ST-74,P-14,2
YW-076232,19-11-2023,ST-71,P-38,3
LC-80532,11-03-2022,ST-11,P-1,6
AW-0448,05-11-2020,ST-38,P-10,3
SV-8589,27-02-2021,ST-30,P-6,2
FS-4990,29-12-2023,ST-46,P-53,3
ES-7780,21-06-2021,ST-27,P-65,5
ON-7306,01-01-2023,ST-69,P-48,9
DM-36692,20-08-2021,ST-74,P-45,3
WM-733883,27-02-2023,ST-50,P-5,7
TI-5261,29-09-2020,ST-43,P-48,2
QV-290653,25-01-2023,ST-29,P-58,7
UR-694432,19-11-2023,ST-16,P-55,10
LJ-7855,02-02-2024,ST-71,P-22,8
VF-723179,02-04-2021,ST-18,P-29,4
AM-018313,17-01-2020,ST-63,P-55,6
BJ-694367,14-10-2023,ST-41,P-1,7
VW-61249,16-06-2021,ST-31,P-57,1
JG-766992,27-01-2021,ST-41,P-1,5
RG-31793,20-08-2021,ST-38,P-87,1
ER-74846,09-10-2024,ST-59,P-74,8
OQ-658798,19-11-2023,ST-46,P-70,4
KO-895420,04-04-2021,ST-40,P-63,6
EH-17699,08-03-2022,ST-61,P-24,5
EI-42670,06-11-2020,ST-1,P-38,9
RQ-60183,01-10-2022,ST-67,P-36,8
SW-8009,22-03-2021,ST-55,P-61,4
ST-947903,02-02-2023,ST-29,P-21,3
EQ-656496,19-05-2021,ST-66,P-54,10
XT-80874,26-02-2022,ST-20,P-87,5
YN-616704,30-03-2021,ST-23,P-60,5
WC-778426,08-08-2022,ST-9,P-83,5
RI-7753,26-09-2022,ST-73,P-82,8
LS-1563,21-10-2021,ST-56,P-72,6
JJ-541801,02-08-2020,ST-70,P-2,5
JI-45643,29-03-2020,ST-13,P-87,6
YZ-561764,01-07-2022,ST-50,P-47,2
RD-83210,22-11-2021,ST-32,P-28,9
LI-99565,29-04-2024,ST-10,P-2,1
OT-91435,15-02-2021,ST-9,P-10,4
KF-200925,22-04-2022,ST-14,P-18,1
OT-32734,02-06-2020,ST-60,P-30,2
GV-28710,16-10-2022,ST-54,P-49,4
LO-3179,16-09-2022,ST-15,P-42,8
QA-8449,17-01-2020,ST-61,P-79,3
ZA-5803,28-10-2024,ST-35,P-83,8
PQ-26607,06-07-2021,ST-65,P-60,1
GN-5652,01-08-2023,ST-26,P-4,4
IT-219204,28-10-2020,ST-44,P-39,6
VE-730782,29-08-2022,ST-6,P-20,10
LZ-1836,20-04-2023,ST-46,P-24,8
QN-8239,27-06-2021,ST-33,P-44,1
QJ-269831,18-03-2020,ST-19,P-16,9
TS-3921,06-08-2020,ST-6,P-22,8
UA-40722,31-07-2021,ST-42,P-3,4
GV-9840,13-09-2020,ST-40,P-58,7
WY-61301,01-10-2023,ST-49,P-85,4
FW-0960,22-09-2021,ST-19,P-69,9
TX-72218,04-04-2023,ST-72,P-20,5
XI-25913,08-08-2024,ST-19,P-15,6
JM-40207,21-05-2024,ST-38,P-79,5
PA-670427,05-10-2020,ST-22,P-2,5
OD-74219,04-05-2022,ST-42,P-81,8
RI-52983,24-12-2023,ST-75,P-9,10
NJ-76380,20-05-2020,ST-15,P-60,8
XS-720798,21-09-2020,ST-11,P-60,1
ZK-4850,17-04-2021,ST-73,P-58,3
YT-92710,04-01-2023,ST-43,P-27,5
XT-723533,03-07-2024,ST-69,P-12,5
QI-629789,17-05-2021,ST-46,P-56,8
EG-968763,07-06-2023,ST-9,P-30,4
KD-81003,08-09-2023,ST-4,P-47,5
DN-844039,16-11-2023,ST-27,P-10,5
YH-10503,27-06-2022,ST-35,P-5,8
GX-340701,13-12-2021,ST-60,P-79,5
XP-340039,30-09-2020,ST-50,P-3,6
PK-5492,31-01-2021,ST-45,P-59,5
UV-97020,26-10-2024,ST-58,P-55,1
AT-622457,18-07-2020,ST-11,P-11,2
CS-6707,05-05-2023,ST-29,P-14,5
BR-28058,15-03-2020,ST-33,P-9,8
YS-748400,03-06-2020,ST-54,P-19,9
LB-543970,16-09-2022,ST-57,P-56,9
FK-2008,12-03-2024,ST-74,P-34,5
JP-88198,18-12-2022,ST-24,P-30,7
MA-5627,17-05-2024,ST-72,P-45,2
YA-44565,19-07-2023,ST-57,P-19,3
SA-63385,26-05-2022,ST-64,P-38,10
EI-61054,28-01-2024,ST-2,P-33,6
FJ-64633,01-05-2023,ST-24,P-56,1
RE-6434,15-09-2021,ST-4,P-31,5
FN-667333,11-08-2024,ST-40,P-63,2
GJ-0900,21-03-2023,ST-22,P-58,3
MR-81279,02-08-2022,ST-18,P-3,7
JE-93372,31-03-2020,ST-41,P-16,9
HP-63569,24-11-2022,ST-21,P-77,9
EX-999538,06-10-2020,ST-63,P-27,7
KB-7765,21-09-2020,ST-27,P-76,10
QQ-7535,04-03-2024,ST-4,P-68,1
SJ-0741,17-11-2021,ST-1,P-12,4
II-99868,28-01-2024,ST-13,P-73,10
NF-45250,03-01-2024,ST-9,P-45,7
UG-845300,27-08-2024,ST-6,P-24,3
LV-8407,12-09-2023,ST-24,P-5,1
BU-7225,29-05-2022,ST-67,P-18,7
LL-00365,08-03-2023,ST-71,P-7,10
NS-88720,11-03-2021,ST-42,P-17,9
FT-075398,03-04-2023,ST-24,P-44,1
BW-371152,25-03-2022,ST-8,P-49,3
GG-70667,30-03-2020,ST-47,P-1,4
CN-21479,28-04-2020,ST-2,P-19,7
PE-45656,13-01-2022,ST-66,P-51,8
QA-7101,18-10-2022,ST-32,P-5,3
UU-146796,05-07-2024,ST-75,P-54,7
TJ-96526,07-09-2023,ST-58,P-60,8
YN-15390,23-04-2020,ST-50,P-17,10
HV-39062,05-10-2024,ST-53,P-34,8
RQ-85413,11-09-2024,ST-47,P-4,7
OG-344452,06-09-2024,ST-36,P-9,2
HQ-205860,09-06-2021,ST-20,P-66,8
PZ-02197,16-06-2020,ST-39,P-3,1
DI-9779,31-10-2024,ST-71,P-46,5
YX-1864,28-05-2022,ST-2,P-73,8
VZ-8991,05-08-2024,ST-11,P-12,6
IL-33839,12-02-2024,ST-20,P-52,5
RN-4533,12-09-2020,ST-18,P-69,9
VO-7952,25-11-2023,ST-36,P-55,4
JJ-94916,23-07-2022,ST-41,P-79,4
HL-21142,27-09-2020,ST-44,P-33,9
XR-5824,09-11-2021,ST-37,P-85,8
VS-06119,22-11-2020,ST-12,P-80,6
TY-44675,13-06-2021,ST-13,P-81,8
TK-868950,02-09-2021,ST-25,P-30,9
KU-6196,27-03-2024,ST-7,P-33,8
MB-878769,26-10-2024,ST-46,P-67,8
RK-2344,18-02-2024,ST-16,P-77,8
KM-67028,29-06-2021,ST-7,P-32,3
DU-328436,05-08-2022,ST-49,P-17,8
EB-8263,05-12-2020,ST-14,P-21,2
AP-0605,25-12-2023,ST-46,P-41,7
DM-1407,16-07-2021,ST-58,P-87,1
RP-878708,23-03-2022,ST-67,P-4,8
LX-88351,29-06-2023,ST-1,P-59,6
JE-1087,14-05-2023,ST-4,P-45,5
IJ-58649,16-01-2024,ST-11,P-77,9
NC-42560,29-06-2021,ST-58,P-30,3
EJ-446620,13-05-2023,ST-36,P-8,4
BB-00178,10-10-2023,ST-15,P-88,6
MB-72477,25-07-2021,ST-14,P-34,1
KY-790636,11-04-2023,ST-7,P-41,9
EC-61637,18-12-2020,ST-24,P-72,2
RT-528961,17-10-2024,ST-17,P-6,7
ZZ-413562,03-09-2023,ST-14,P-55,10
NI-26930,23-10-2022,ST-74,P-46,4
JC-4886,05-01-2023,ST-64,P-6,5
KB-03611,28-10-2020,ST-40,P-80,10
FV-40295,05-08-2023,ST-33,P-33,1
VJ-59716,08-03-2024,ST-6,P-43,6
PH-54573,06-02-2021,ST-57,P-60,1
BJ-669722,19-01-2022,ST-50,P-22,10
IW-9909,10-02-2021,ST-18,P-34,9
OL-5635,02-11-2021,ST-3,P-87,6
NY-9963,18-06-2021,ST-63,P-71,5
GF-267091,16-10-2023,ST-74,P-83,4
GF-789659,29-06-2021,ST-18,P-30,4
KG-029565,15-06-2020,ST-55,P-53,5
GH-0646,12-04-2020,ST-66,P-65,2
KU-6852,12-04-2022,ST-20,P-36,8
JS-074225,14-09-2022,ST-48,P-32,2
TP-6678,29-11-2023,ST-28,P-20,3
LA-478507,01-12-2020,ST-59,P-27,5
UH-3002,15-11-2021,ST-63,P-14,9
QO-5240,06-07-2022,ST-8,P-36,8
WS-87214,15-12-2021,ST-31,P-14,6
OX-51645,05-08-2024,ST-28,P-62,3
CK-44641,21-04-2020,ST-65,P-70,9
DV-14559,02-09-2023,ST-74,P-23,2
BB-1158,24-07-2023,ST-47,P-30,6
JR-3964,08-03-2021,ST-49,P-11,1
SY-76202,14-02-2022,ST-67,P-65,6
RA-5399,17-12-2022,ST-72,P-20,5
WG-07237,14-06-2020,ST-59,P-86,7
LW-9199,04-04-2023,ST-65,P-20,2
KV-21398,16-04-2020,ST-58,P-4,6
GC-050852,11-03-2021,ST-26,P-27,10
RE-6138,26-08-2020,ST-40,P-4,8
BB-18614,17-03-2024,ST-7,P-40,4
QL-4919,28-04-2021,ST-71,P-60,3
FH-61973,05-05-2023,ST-40,P-86,10
BN-541491,19-06-2021,ST-51,P-70,10
EZ-06692,26-06-2020,ST-9,P-72,9
PA-9225,29-01-2024,ST-26,P-34,5
OU-032598,02-07-2024,ST-49,P-52,4
SG-851273,02-05-2020,ST-30,P-2,1
KH-5203,03-03-2021,ST-26,P-6,10
WE-41146,28-09-2020,ST-13,P-20,2
SF-430926,17-02-2022,ST-35,P-9,3
FT-7301,07-07-2023,ST-45,P-80,9
LO-5215,16-12-2023,ST-41,P-87,10
XI-35439,24-07-2023,ST-10,P-39,6
WJ-9619,13-05-2024,ST-56,P-18,3
RH-616321,10-06-2022,ST-36,P-15,3
KT-1423,27-12-2021,ST-64,P-87,10
EZ-8796,06-03-2020,ST-46,P-27,9
ZD-300805,04-01-2021,ST-73,P-6,6
TR-68312,01-01-2022,ST-42,P-6,1
SW-464528,26-03-2024,ST-47,P-28,9
KM-193218,22-04-2020,ST-40,P-7,6
VR-80308,16-07-2021,ST-12,P-34,5
IZ-1781,26-01-2022,ST-44,P-5,8
FW-96493,25-07-2022,ST-31,P-61,5
SY-42390,24-06-2021,ST-73,P-74,5
RY-8402,29-09-2023,ST-18,P-50,1
IO-8794,10-04-2021,ST-27,P-79,9
QO-25587,24-05-2020,ST-70,P-14,5
FM-4810,21-12-2021,ST-67,P-9,7
OL-84251,08-05-2021,ST-71,P-77,3
XT-55751,12-05-2022,ST-14,P-21,10
QV-78820,26-09-2021,ST-72,P-4,9
CF-780840,26-05-2024,ST-24,P-26,6
OK-703878,04-06-2023,ST-19,P-39,8
GK-166305,29-03-2021,ST-48,P-31,8
BJ-9041,26-06-2024,ST-2,P-41,8
LN-8684,23-08-2020,ST-61,P-34,10
ZV-1088,01-07-2022,ST-58,P-85,10
ZQ-756923,10-07-2022,ST-30,P-72,6
GF-562707,12-04-2024,ST-23,P-71,2
NJ-533243,08-03-2024,ST-2,P-16,8
HA-3825,30-07-2024,ST-7,P-74,5
BA-30494,07-12-2023,ST-6,P-33,2
XA-74198,21-06-2020,ST-68,P-7,1
OP-2616,29-08-2024,ST-34,P-10,2
KX-86237,11-12-2020,ST-60,P-58,8
AQ-1608,25-06-2024,ST-4,P-28,9
EQ-561599,02-12-2020,ST-55,P-16,8
RF-641155,02-05-2023,ST-27,P-45,3
RY-232601,12-11-2022,ST-36,P-46,10
LE-890635,22-10-2024,ST-6,P-27,6
MG-71503,24-06-2022,ST-6,P-64,1
BE-6829,10-10-2023,ST-62,P-31,6
RV-963833,22-12-2020,ST-60,P-1,4
SV-0463,25-04-2021,ST-12,P-14,2
VW-5284,10-11-2020,ST-20,P-43,3
VB-31833,14-03-2020,ST-55,P-65,7
CL-975908,27-06-2022,ST-42,P-12,1
KN-7164,09-02-2023,ST-47,P-77,7
ZW-83286,11-04-2020,ST-50,P-21,8
FQ-937999,21-08-2021,ST-18,P-56,7
IB-494179,02-06-2022,ST-31,P-86,10
NQ-2089,06-08-2022,ST-52,P-24,7
GO-84981,17-06-2024,ST-14,P-34,10
WE-659964,04-04-2021,ST-48,P-85,9
HN-783740,09-07-2023,ST-35,P-22,2
GJ-590040,18-08-2021,ST-44,P-43,6
TR-6080,16-10-2024,ST-10,P-81,7
FX-499477,04-05-2021,ST-72,P-8,3
NJ-60956,09-12-2022,ST-48,P-80,4
TP-70129,08-04-2022,ST-26,P-49,9
LM-22712,28-02-2021,ST-44,P-62,7
KU-545600,24-07-2022,ST-9,P-18,7
ID-82849,30-09-2024,ST-30,P-73,8
KA-6365,25-10-2021,ST-23,P-55,2
AY-46663,19-03-2023,ST-42,P-15,7
YK-5317,21-01-2022,ST-61,P-39,10
NT-75157,07-06-2020,ST-29,P-80,7
TV-8660,31-08-2022,ST-18,P-21,3
MC-38296,01-05-2022,ST-13,P-43,9
RE-4321,21-03-2021,ST-11,P-83,2
XE-31263,19-12-2023,ST-45,P-46,5
AC-5396,31-07-2024,ST-51,P-84,10
DQ-6212,05-06-2020,ST-74,P-66,1
MX-3077,17-09-2020,ST-25,P-54,5
QA-5262,14-05-2023,ST-2,P-31,4
TV-24732,17-09-2022,ST-37,P-6,8
MJ-581422,12-11-2024,ST-20,P-24,9
FT-7983,26-08-2024,ST-3,P-24,10
LB-3032,24-10-2020,ST-66,P-88,4
GK-52311,11-04-2020,ST-18,P-59,9
MY-25407,15-08-2021,ST-20,P-81,1
MQ-3108,20-03-2023,ST-59,P-81,3
YX-699636,24-01-2024,ST-52,P-38,4
HG-60895,19-11-2020,ST-47,P-60,5
JO-87810,31-01-2022,ST-32,P-80,4
UC-350526,24-05-2022,ST-35,P-36,2
UE-4595,29-04-2023,ST-48,P-5,10
RN-932861,22-07-2024,ST-12,P-5,7
IH-5589,04-11-2024,ST-3,P-82,1
HI-89645,07-08-2020,ST-74,P-76,6
FT-9831,05-05-2023,ST-69,P-78,6
IM-030088,23-12-2023,ST-23,P-61,6
WW-2787,12-05-2021,ST-49,P-55,10
CG-987792,25-07-2023,ST-27,P-7,1
NU-733980,06-09-2022,ST-19,P-16,8
HO-1970,29-10-2020,ST-11,P-57,3
NY-818972,20-05-2022,ST-22,P-32,8
BJ-68717,17-11-2022,ST-7,P-30,2
ZH-012741,07-03-2021,ST-68,P-18,3
CM-6184,24-08-2024,ST-11,P-14,9
HS-490155,19-06-2021,ST-68,P-65,2
FT-538317,17-10-2024,ST-23,P-79,1
KY-3985,13-07-2021,ST-51,P-64,8
TM-462288,28-05-2024,ST-15,P-80,9
JL-72017,14-06-2022,ST-72,P-74,8
RE-9511,22-03-2023,ST-52,P-66,6
AE-817111,05-03-2020,ST-2,P-65,1
ZZ-89097,12-09-2023,ST-22,P-82,3
MK-29438,19-02-2020,ST-34,P-10,3
IG-531986,14-12-2021,ST-4,P-77,4
SA-774950,30-01-2023,ST-56,P-17,9
SD-7283,15-01-2022,ST-59,P-55,7
RT-266680,21-10-2023,ST-57,P-53,5
RL-13360,23-09-2020,ST-41,P-59,2
RW-96725,28-11-2022,ST-63,P-10,8
WC-798836,03-01-2024,ST-50,P-89,5
PF-422936,11-10-2024,ST-15,P-41,2
TQ-054065,18-02-2022,ST-8,P-36,7
OA-843181,21-10-2021,ST-54,P-54,8
LX-3740,19-11-2020,ST-4,P-38,8
IU-65068,15-09-2021,ST-36,P-45,8
UA-323259,29-01-2024,ST-71,P-51,8
HH-9533,05-10-2021,ST-75,P-37,9
JC-2872,19-08-2020,ST-46,P-47,6
ZZ-693114,14-09-2020,ST-67,P-16,4
UL-331878,19-06-2022,ST-50,P-8,2
OH-936461,21-08-2022,ST-36,P-42,4
OC-0915,17-05-2023,ST-73,P-72,6
UG-0676,05-07-2021,ST-75,P-61,1
PA-61784,22-09-2022,ST-57,P-29,8
GO-85136,21-05-2021,ST-54,P-38,6
TM-132996,20-12-2022,ST-69,P-89,4
MU-0909,03-06-2021,ST-8,P-16,10
NT-53767,07-10-2022,ST-46,P-21,6
VA-16941,25-03-2024,ST-37,P-41,5
GT-909727,20-06-2020,ST-44,P-87,8
BV-649500,22-09-2023,ST-15,P-43,7
IZ-952705,11-06-2021,ST-52,P-45,9
NJ-8414,17-03-2022,ST-75,P-79,9
QW-14404,04-12-2021,ST-73,P-18,3
WD-405799,13-10-2022,ST-54,P-88,5
LQ-15922,26-03-2020,ST-25,P-12,1
QM-98053,01-10-2022,ST-60,P-22,8
UJ-455428,29-12-2022,ST-10,P-52,8
DS-184394,10-02-2020,ST-62,P-24,6
PT-748225,03-11-2023,ST-57,P-85,10
AU-281912,29-07-2021,ST-40,P-40,10
FH-085313,26-01-2020,ST-64,P-3,7
WT-2647,04-11-2020,ST-73,P-82,6
KX-3782,01-02-2024,ST-42,P-35,7
QA-0642,10-02-2020,ST-17,P-32,1
RH-77800,28-01-2023,ST-63,P-78,5
KZ-3375,06-04-2021,ST-7,P-38,1
UF-48978,03-06-2021,ST-17,P-25,8
ZE-2075,09-06-2024,ST-46,P-16,6
EB-5520,03-11-2020,ST-8,P-54,4
NS-628315,18-09-2020,ST-25,P-55,3
SR-6638,16-07-2024,ST-17,P-7,10
XT-268913,23-08-2022,ST-59,P-30,3
XB-1735,01-04-2021,ST-41,P-2,6
RI-619308,05-12-2022,ST-36,P-40,4
XT-990643,18-06-2021,ST-54,P-44,1
VL-81262,09-09-2024,ST-50,P-23,8
JP-76985,24-11-2021,ST-49,P-12,10
NQ-43030,19-10-2024,ST-33,P-71,5
MQ-6606,05-08-2021,ST-31,P-73,8
AX-542733,01-08-2021,ST-61,P-27,4
PQ-129352,20-08-2020,ST-9,P-55,5
YL-974463,18-01-2022,ST-12,P-53,4
RK-4361,26-01-2024,ST-74,P-63,4
PC-6082,19-06-2023,ST-9,P-1,5
ST-2734,26-06-2024,ST-68,P-84,8
JP-240385,04-06-2022,ST-29,P-55,3
RC-09230,19-05-2022,ST-2,P-77,9
LR-1886,03-09-2022,ST-41,P-75,8
HJ-49100,15-10-2024,ST-16,P-85,9
UG-95327,04-10-2020,ST-26,P-46,3
IC-105819,29-09-2023,ST-17,P-6,6
AB-86823,11-04-2024,ST-63,P-42,2
MN-101586,07-12-2023,ST-24,P-3,9
NF-01477,12-10-2023,ST-65,P-87,5
DC-602601,16-08-2022,ST-14,P-51,2
YO-93579,19-03-2021,ST-54,P-71,9
SC-016781,28-04-2022,ST-72,P-62,4
WY-6834,24-07-2022,ST-61,P-20,7
OZ-382910,16-10-2024,ST-66,P-24,7
UI-2716,10-03-2024,ST-56,P-85,1
VU-794330,15-04-2023,ST-72,P-7,8
MM-8487,19-11-2020,ST-38,P-89,7
UE-90800,16-07-2024,ST-55,P-82,9
AN-8270,20-07-2021,ST-3,P-1,3
IS-3265,21-10-2024,ST-30,P-89,7
GG-277518,09-12-2022,ST-34,P-86,6
CT-41191,17-03-2020,ST-41,P-16,4
EA-942816,29-03-2024,ST-64,P-17,5
TK-653572,01-05-2020,ST-22,P-61,5
YO-492990,04-03-2024,ST-50,P-37,7
ZI-268491,16-07-2021,ST-58,P-78,10
DD-79169,12-02-2022,ST-9,P-81,9
GU-22194,27-04-2022,ST-22,P-10,9
WF-38225,25-06-2020,ST-46,P-88,1
BW-5186,10-07-2021,ST-40,P-32,1
EB-349682,28-10-2022,ST-62,P-65,5
PW-430455,25-07-2023,ST-48,P-18,6
KK-129355,29-02-2024,ST-64,P-67,7
AV-5161,28-03-2024,ST-67,P-56,2
LE-94759,10-08-2024,ST-63,P-86,2
CF-635355,22-06-2021,ST-6,P-43,6
CG-387125,07-04-2020,ST-41,P-28,1
JY-822071,30-10-2023,ST-5,P-13,3
XH-24189,18-02-2024,ST-35,P-3,4
GA-5271,05-09-2021,ST-62,P-13,8
AY-404135,24-05-2020,ST-26,P-20,6
IW-387938,08-05-2021,ST-25,P-75,4
WJ-814760,31-01-2021,ST-1,P-63,2
CN-2279,21-11-2020,ST-27,P-63,8
TI-55261,16-06-2023,ST-30,P-88,2
OL-6334,13-11-2023,ST-72,P-58,1
BN-0525,04-01-2024,ST-36,P-86,10
DQ-06736,05-02-2020,ST-1,P-47,4
AK-241695,21-02-2022,ST-71,P-35,10
OF-15614,17-12-2021,ST-47,P-31,8
TA-265286,09-08-2024,ST-72,P-18,3
RV-5094,07-09-2023,ST-62,P-23,6
GU-414443,21-02-2024,ST-74,P-20,3
YE-19128,04-08-2024,ST-73,P-24,4
YF-17903,24-08-2022,ST-9,P-17,7
EF-88531,24-09-2022,ST-19,P-12,6
IF-95806,16-11-2022,ST-22,P-57,7
NX-91117,12-04-2022,ST-74,P-64,1
HV-755554,22-01-2020,ST-74,P-59,6
LQ-1293,10-05-2020,ST-37,P-17,1
GV-210264,21-06-2021,ST-62,P-66,3
WD-20732,14-12-2023,ST-28,P-67,7
MC-511279,12-02-2021,ST-21,P-79,9
PQ-478234,04-12-2020,ST-15,P-36,8
YZ-608398,17-04-2023,ST-43,P-6,1
JH-329191,26-08-2020,ST-9,P-57,3
LQ-144160,19-10-2022,ST-36,P-65,2
XD-9791,08-04-2023,ST-72,P-43,1
AN-536554,07-07-2020,ST-59,P-5,9
XK-321469,08-10-2024,ST-36,P-51,6
KU-17042,07-09-2021,ST-16,P-85,7
EC-61415,28-02-2020,ST-54,P-83,9
DO-8036,14-04-2020,ST-14,P-38,8
VA-13697,03-08-2020,ST-6,P-39,5
ER-87976,23-01-2022,ST-60,P-34,7
HF-0220,15-04-2021,ST-48,P-82,5
MV-06819,24-10-2020,ST-68,P-25,2
